period,plantid,latitude,longitude,point_url
2023-01,64757,30.782897,-85.078686,"https://api.weather.gov/gridpoints/TAE/53,99/forecast"
2023-01,65036,30.841873,-87.343975,"https://api.weather.gov/gridpoints/MOB/78,75/forecast"
2023-01,65037,26.381386,-81.053721,"https://api.weather.gov/gridpoints/MFL/73,73/forecast"
2023-01,65038,26.417212,-81.03531,"https://api.weather.gov/gridpoints/MFL/74,75/forecast"
2023-01,65039,27.264113,-80.546851,"https://api.weather.gov/gridpoints/MLB/64,16/forecast"
2023-01,65420,27.24354,-80.67097,"https://api.weather.gov/gridpoints/MLB/59,15/forecast"
2023-01,65422,30.45463,-85.27853,"https://api.weather.gov/gridpoints/TAE/46,84/forecast"
2023-01,65423,25.54255,-80.55434,"https://api.weather.gov/gridpoints/MFL/97,39/forecast"
2023-01,65424,30.91993,-87.34002,"https://api.weather.gov/gridpoints/MOB/78,79/forecast"
2023-01,65427,30.569958,-85.040244,"https://api.weather.gov/gridpoints/TAE/55,90/forecast"
2023-01,63518,30.466428,-82.968718,"https://api.weather.gov/gridpoints/JAX/16,66/forecast"
2023-01,63978,27.585836,-82.061964,"https://api.weather.gov/gridpoints/TBW/88,83/forecast"
2023-01,63982,27.639778,-81.654367,"https://api.weather.gov/gridpoints/TBW/103,87/forecast"
2023-01,63995,29.613561,-82.806892,"https://api.weather.gov/gridpoints/JAX/25,29/forecast"
2023-01,63996,29.732141,-85.391431,"https://api.weather.gov/gridpoints/TAE/44,52/forecast"
2023-01,65428,27.29783,-80.54214,"https://api.weather.gov/gridpoints/MLB/64,17/forecast"
2023-01,65431,29.88213,-81.67618,"https://api.weather.gov/gridpoints/JAX/67,45/forecast"
2023-01,6046,28.903863,-81.332329,"https://api.weather.gov/gridpoints/MLB/26,84/forecast"
2023-01,612,26.6967,-81.7831,"https://api.weather.gov/gridpoints/TBW/102,45/forecast"
2023-01,609,28.4698,-80.7644,"https://api.weather.gov/gridpoints/MLB/50,68/forecast"
2023-01,55412,28.0525,-81.8083,"https://api.weather.gov/gridpoints/TBW/96,104/forecast"
2023-01,59954,28.058078,-81.241681,"https://api.weather.gov/gridpoints/MLB/33,48/forecast"
2023-01,60071,30.119304,-83.560054,"https://api.weather.gov/gridpoints/TAE/113,75/forecast"
2023-01,60788,30.376254,-83.174114,"https://api.weather.gov/gridpoints/JAX/8,61/forecast"
2023-01,61807,30.444324,-83.186935,"https://api.weather.gov/gridpoints/JAX/7,64/forecast"
2023-01,6042,27.6058,-82.3456,"https://api.weather.gov/gridpoints/TBW/77,83/forecast"
2023-01,60345,27.634167,-80.791111,"https://api.weather.gov/gridpoints/MLB/53,31/forecast"
2023-01,61020,27.573256,-80.578178,"https://api.weather.gov/gridpoints/MLB/61,29/forecast"
2023-01,61021,29.665556,-82.058333,"https://api.weather.gov/gridpoints/JAX/53,34/forecast"
2023-01,61982,29.882644,-82.696145,"https://api.weather.gov/gridpoints/JAX/28,41/forecast"
2023-01,62541,27.331136,-81.364018,"https://api.weather.gov/gridpoints/TBW/116,75/forecast"
2023-01,62542,28.899548,-81.330856,"https://api.weather.gov/gridpoints/MLB/26,84/forecast"
2023-01,62543,29.635051,-82.843085,"https://api.weather.gov/gridpoints/JAX/24,30/forecast"
2023-01,63517,29.52147,-82.432767,"https://api.weather.gov/gridpoints/JAX/40,26/forecast"
2023-01,643,30.2686,-85.7003,"https://api.weather.gov/gridpoints/TAE/31,75/forecast"
2023-01,641,30.5661,-87.2244,"https://api.weather.gov/gridpoints/MOB/83,63/forecast"
2023-01,56400,27.383889,-80.3775,"https://api.weather.gov/gridpoints/MLB/70,22/forecast"
2023-01,60005,29.17016,-81.064121,"https://api.weather.gov/gridpoints/MLB/35,97/forecast"
2023-01,60006,25.770008,-80.367743,"https://api.weather.gov/gridpoints/MFL/103,50/forecast"
2023-01,60014,27.607469,-82.355275,"https://api.weather.gov/gridpoints/TBW/76,83/forecast"
2023-01,60061,27.320919,-81.806863,"https://api.weather.gov/gridpoints/TBW/99,72/forecast"
2023-01,50310,30.4736,-87.2361,"https://api.weather.gov/gridpoints/MOB/83,59/forecast"
2023-01,10562,30.6612,-81.473,"https://api.weather.gov/gridpoints/JAX/71,80/forecast"
2023-01,7294,28.4263,-81.5809,"https://api.weather.gov/gridpoints/MLB/19,63/forecast"
2023-01,55192,28.1289,-81.0978,"https://api.weather.gov/gridpoints/MLB/39,51/forecast"
2023-01,55318,28.493176,-80.780246,"https://api.weather.gov/gridpoints/MLB/49,69/forecast"
2023-01,683,28.493232,-80.780124,"https://api.weather.gov/gridpoints/MLB/49,69/forecast"
2023-01,54627,26.5769,-80.7469,"https://api.weather.gov/gridpoints/MFL/84,83/forecast"
2023-01,57123,30.227953,-82.040881,"https://api.weather.gov/gridpoints/JAX/52,59/forecast"
2023-01,61777,28.39265,-80.828666,"https://api.weather.gov/gridpoints/MLB/48,64/forecast"
2023-01,61780,28.790186,-81.089015,"https://api.weather.gov/gridpoints/MLB/36,80/forecast"
2023-01,50858,27.954901,-82.340469,"https://api.weather.gov/gridpoints/TBW/76,98/forecast"
2023-01,50884,27.8733,-82.6741,"https://api.weather.gov/gridpoints/TBW/63,93/forecast"
2023-01,7954,29.0213,-80.9949,"https://api.weather.gov/gridpoints/MLB/39,91/forecast"
2023-01,50971,27.483358,-82.548341,"https://api.weather.gov/gridpoints/TBW/69,77/forecast"
2023-01,50482,26.7351,-80.9377,"https://api.weather.gov/gridpoints/MFL/76,89/forecast"
2023-01,61821,30.23,-81.51,"https://api.weather.gov/gridpoints/JAX/72,61/forecast"
2023-01,54365,27.87082,-81.825061,"https://api.weather.gov/gridpoints/TBW/96,96/forecast"
2023-01,54426,27.8489,-81.8775,"https://api.weather.gov/gridpoints/TBW/94,95/forecast"
2023-01,7242,27.7286,-81.9897,"https://api.weather.gov/gridpoints/TBW/90,90/forecast"
2023-01,7873,27.9072,-82.4231,"https://api.weather.gov/gridpoints/TBW/73,96/forecast"
2023-01,59769,27.965797,-82.532816,"https://api.weather.gov/gridpoints/TBW/68,98/forecast"
2023-01,60371,27.986163,-81.690172,"https://api.weather.gov/gridpoints/TBW/100,102/forecast"
2023-01,61654,27.769667,-82.233972,"https://api.weather.gov/gridpoints/TBW/80,90/forecast"
2023-01,61655,27.89008,-81.98717,"https://api.weather.gov/gridpoints/TBW/89,97/forecast"
2023-01,61656,27.681278,-82.164656,"https://api.weather.gov/gridpoints/TBW/83,87/forecast"
2023-01,61657,27.719139,-82.033889,"https://api.weather.gov/gridpoints/TBW/88,89/forecast"
2023-01,61663,27.753272,-82.164656,"https://api.weather.gov/gridpoints/TBW/83,90/forecast"
2023-01,61664,28.39799,-82.22043,"https://api.weather.gov/gridpoints/TBW/78,118/forecast"
2023-01,61665,27.664583,-81.964222,"https://api.weather.gov/gridpoints/TBW/91,87/forecast"
2023-01,61666,27.913306,-81.810111,"https://api.weather.gov/gridpoints/TBW/96,98/forecast"
2023-01,61667,27.736389,-82.271722,"https://api.weather.gov/gridpoints/TBW/79,89/forecast"
2023-01,62750,27.679868,-82.410644,"https://api.weather.gov/gridpoints/TBW/74,86/forecast"
2023-01,63495,27.78,-81.98,"https://api.weather.gov/gridpoints/TBW/90,92/forecast"
2023-01,64631,27.806645,-81.955676,"https://api.weather.gov/gridpoints/TBW/91,93/forecast"
2023-01,64641,27.781988,-82.390452,"https://api.weather.gov/gridpoints/TBW/74,90/forecast"
2023-01,64657,27.55325,-82.3049,"https://api.weather.gov/gridpoints/TBW/79,81/forecast"
2023-01,65684,27.924942,-87.071212,
2023-01,65687,27.676065,-82.456163,"https://api.weather.gov/gridpoints/TBW/72,86/forecast"
2023-01,65771,27.782731,-82.4008,"https://api.weather.gov/gridpoints/TBW/74,90/forecast"
2023-01,50887,26.0687,-80.1986,"https://api.weather.gov/gridpoints/MFL/108,63/forecast"
2023-01,50572,26.287966,-80.166526,"https://api.weather.gov/gridpoints/MFL/108,73/forecast"
2023-01,58012,27.953889,-82.4325,"https://api.weather.gov/gridpoints/TBW/72,98/forecast"
2023-01,61173,25.7915,-80.3838,"https://api.weather.gov/gridpoints/MFL/102,51/forecast"
2023-01,50474,30.4522,-82.8644,"https://api.weather.gov/gridpoints/JAX/20,66/forecast"
2023-01,57128,29.122882,-82.055452,"https://api.weather.gov/gridpoints/JAX/56,10/forecast"
2023-01,6584,24.563333,-81.7342,"https://api.weather.gov/gridpoints/KEY/63,49/forecast"
2023-01,57202,30.320748,-81.956377,"https://api.weather.gov/gridpoints/JAX/54,63/forecast"
2023-01,688,30.4522,-84.4,"https://api.weather.gov/gridpoints/TAE/80,87/forecast"
2023-01,689,30.162304,-84.200673,"https://api.weather.gov/gridpoints/TAE/88,75/forecast"
2023-01,61080,30.459813,-84.260028,"https://api.weather.gov/gridpoints/TAE/85,87/forecast"
2023-01,645,27.7944,-82.4036,"https://api.weather.gov/gridpoints/TBW/74,91/forecast"
2023-01,10416,30.5958,-87.2525,"https://api.weather.gov/gridpoints/MOB/82,65/forecast"
2023-01,56522,30.928333,-85.426111,"https://api.weather.gov/gridpoints/TAE/39,105/forecast"
2023-01,50807,30.141984,-85.621103,"https://api.weather.gov/gridpoints/TAE/34,70/forecast"
2023-01,10611,29.6807,-81.6809,"https://api.weather.gov/gridpoints/JAX/68,36/forecast"
2023-01,57168,26.155833,-81.658055,"https://api.weather.gov/gridpoints/MFL/51,61/forecast"
2023-01,65772,27.78822,-82.39541,"https://api.weather.gov/gridpoints/TBW/74,91/forecast"
2023-01,54347,27.9389,-82.4389,"https://api.weather.gov/gridpoints/TBW/72,97/forecast"
2023-01,57565,28.488889,-81.182222,"https://api.weather.gov/gridpoints/MLB/34,67/forecast"
2023-01,665,25.4756,-80.47,"https://api.weather.gov/gridpoints/MFL/100,36/forecast"
2023-01,136,29.733056,-81.632778,"https://api.weather.gov/gridpoints/JAX/69,38/forecast"
2023-01,7380,27.641667,-81.9625,"https://api.weather.gov/gridpoints/TBW/91,86/forecast"
2023-01,50949,27.6364,-81.9636,"https://api.weather.gov/gridpoints/TBW/91,86/forecast"
2023-01,50803,30.4178,-81.5978,"https://api.weather.gov/gridpoints/JAX/68,69/forecast"
2023-01,55415,27.523607,-81.923951,"https://api.weather.gov/gridpoints/TBW/93,81/forecast"
2023-01,55414,28.3665,-82.558611,"https://api.weather.gov/gridpoints/TBW/65,115/forecast"
2023-01,55242,30.5664,-87.115,"https://api.weather.gov/gridpoints/MOB/88,64/forecast"
2023-01,690,30.708571,-84.863869,"https://api.weather.gov/gridpoints/TAE/61,97/forecast"
2023-01,10062,25.8356,-80.3566,"https://api.weather.gov/gridpoints/MFL/103,53/forecast"
2023-01,50071,26.771389,-80.141944,"https://api.weather.gov/gridpoints/MFL/107,94/forecast"
2023-01,57898,26.772439,-80.141815,"https://api.weather.gov/gridpoints/MFL/107,94/forecast"
2023-01,10202,30.681823,-81.455413,"https://api.weather.gov/gridpoints/JAX/72,81/forecast"
2023-01,667,30.4172,-81.5525,"https://api.weather.gov/gridpoints/JAX/69,69/forecast"
2023-01,666,30.364818,-81.625967,"https://api.weather.gov/gridpoints/JAX/67,66/forecast"
2023-01,7846,30.320556,-81.947222,"https://api.weather.gov/gridpoints/JAX/55,63/forecast"
2023-01,56799,30.159131,-81.518415,"https://api.weather.gov/gridpoints/JAX/72,58/forecast"
2023-01,52010,26.631549,-81.760656,"https://api.weather.gov/gridpoints/TBW/104,43/forecast"
2023-01,10004,27.76522,-81.938787,"https://api.weather.gov/gridpoints/TBW/92,91/forecast"
2023-01,10434,27.833642,-82.051937,"https://api.weather.gov/gridpoints/TBW/87,94/forecast"
2023-01,50250,30.5966,-87.3264,"https://api.weather.gov/gridpoints/MOB/79,65/forecast"
2023-01,673,26.612767,-80.0677,"https://api.weather.gov/gridpoints/MFL/111,88/forecast"
2023-01,675,28.0797,-81.9228,"https://api.weather.gov/gridpoints/TBW/91,105/forecast"
2023-01,676,28.0801,-81.9229,"https://api.weather.gov/gridpoints/TBW/91,105/forecast"
2023-01,7997,28.0274,-82.0164,"https://api.weather.gov/gridpoints/TBW/88,103/forecast"
2023-01,7238,28.2764,-81.533,"https://api.weather.gov/gridpoints/MLB/21,56/forecast"
2023-01,54623,25.748565,-80.152791,"https://api.weather.gov/gridpoints/MFL/111,50/forecast"
2023-01,54624,25.549834,-80.336253,"https://api.weather.gov/gridpoints/MFL/105,40/forecast"
2023-01,59686,27.203,-82.387,"https://api.weather.gov/gridpoints/TBW/77,65/forecast"
2023-01,59611,28.066389,-82.0175,"https://api.weather.gov/gridpoints/TBW/88,104/forecast"
2023-01,61388,30.523647,-81.686443,"https://api.weather.gov/gridpoints/JAX/64,73/forecast"
2023-01,59689,30.515448,-86.518407,"https://api.weather.gov/gridpoints/MOB/110,63/forecast"
2023-01,59867,28.0479,-82.6853,"https://api.weather.gov/gridpoints/TBW/62,101/forecast"
2023-01,60025,30.6608,-81.4706,"https://api.weather.gov/gridpoints/JAX/71,80/forecast"
2023-01,59754,27.991144,-82.047303,"https://api.weather.gov/gridpoints/TBW/87,101/forecast"
2023-01,60701,28.063777,-81.097236,"https://api.weather.gov/gridpoints/MLB/39,49/forecast"
2023-01,61879,27.925984,-81.819102,"https://api.weather.gov/gridpoints/TBW/96,99/forecast"
2023-01,50875,27.949528,-82.421182,"https://api.weather.gov/gridpoints/TBW/72,98/forecast"
2023-01,57438,29.700407,-82.337828,"https://api.weather.gov/gridpoints/JAX/43,34/forecast"
2023-01,61246,28.47735,-81.18036,"https://api.weather.gov/gridpoints/MLB/34,66/forecast"
2023-01,61247,28.48455,-81.17411,"https://api.weather.gov/gridpoints/MLB/34,67/forecast"
2023-01,55821,28.488246,-81.166944,"https://api.weather.gov/gridpoints/MLB/34,67/forecast"
2023-01,55286,28.3661,-80.7947,"https://api.weather.gov/gridpoints/MLB/49,63/forecast"
2023-01,58618,29.623056,-82.38,"https://api.weather.gov/gridpoints/JAX/41,31/forecast"
2023-01,59744,27.988523,-82.047295,"https://api.weather.gov/gridpoints/TBW/87,101/forecast"
2023-01,66202,30.3185,-81.888284,"https://api.weather.gov/gridpoints/JAX/57,63/forecast"
2023-01,63186,30.456753,-81.714856,"https://api.weather.gov/gridpoints/JAX/63,70/forecast"
2023-01,59142,27.468889,-82.450833,"https://api.weather.gov/gridpoints/TBW/73,77/forecast"
2023-01,59240,26.790833,-81.965278,"https://api.weather.gov/gridpoints/TBW/95,49/forecast"
2023-01,61779,28.66898,-82.485733,"https://api.weather.gov/gridpoints/TBW/67,129/forecast"
2023-01,59690,30.430766,-86.895204,"https://api.weather.gov/gridpoints/MOB/96,58/forecast"
2023-01,59691,30.470351,-87.335193,"https://api.weather.gov/gridpoints/MOB/79,59/forecast"
2023-01,63187,30.2354,-84.2233,"https://api.weather.gov/gridpoints/TAE/87,78/forecast"
2023-01,61694,28.539415,-81.216368,"https://api.weather.gov/gridpoints/MLB/32,69/forecast"
2023-01,63583,28.503469,-81.048333,"https://api.weather.gov/gridpoints/MLB/39,68/forecast"
2023-01,62778,30.286,-81.834,"https://api.weather.gov/gridpoints/JAX/59,62/forecast"
2023-01,63582,28.155322,-81.108333,"https://api.weather.gov/gridpoints/MLB/38,53/forecast"
2023-01,60124,27.982089,-82.042005,"https://api.weather.gov/gridpoints/TBW/87,100/forecast"
2023-01,61988,28.40078,-81.61632,"https://api.weather.gov/gridpoints/MLB/18,61/forecast"
2023-01,63254,28.66633,-81.3781,"https://api.weather.gov/gridpoints/MLB/26,74/forecast"
2023-01,63256,26.0106,-80.3046,"https://api.weather.gov/gridpoints/MFL/104,60/forecast"
2023-01,60582,30.37926,-84.353938,"https://api.weather.gov/gridpoints/TAE/82,84/forecast"
2023-01,62940,30.494361,-81.600556,"https://api.weather.gov/gridpoints/JAX/67,72/forecast"
2023-01,60184,32.7755,-83.4348,"https://api.weather.gov/gridpoints/FFC/89,47/forecast"
2023-01,60469,31.25,-81.433,"https://api.weather.gov/gridpoints/JAX/70,106/forecast"
2023-01,50465,32.2544,-84.0667,"https://api.weather.gov/gridpoints/FFC/68,22/forecast"
2023-01,61441,31.3,-83.8,"https://api.weather.gov/gridpoints/TAE/99,126/forecast"
2023-01,61468,30.9,-83.3,"https://api.weather.gov/gridpoints/TAE/119,110/forecast"
2023-01,59874,32.638034,-83.378924,"https://api.weather.gov/gridpoints/FFC/92,41/forecast"
2023-01,54877,33.7611,-84.3892,"https://api.weather.gov/gridpoints/FFC/51,87/forecast"
2023-01,55304,31.3869,-84.08,"https://api.weather.gov/gridpoints/TAE/88,129/forecast"
2023-01,55152,33.7708,-84.3861,"https://api.weather.gov/gridpoints/FFC/51,88/forecast"
2023-01,752,31.847697,-83.941996,"https://api.weather.gov/gridpoints/TAE/92,149/forecast"
2023-01,753,31.844708,-83.940734,"https://api.weather.gov/gridpoints/TAE/92,149/forecast"
2023-01,6124,32.356287,-81.168347,"https://api.weather.gov/gridpoints/CHS/43,53/forecast"
2023-01,61554,34.0942,-83.1439,"https://api.weather.gov/gridpoints/FFC/95,106/forecast"
2023-01,61648,32.681222,-83.616387,"https://api.weather.gov/gridpoints/FFC/83,42/forecast"
2023-01,62377,30.9574,-83.2229,"https://api.weather.gov/gridpoints/TAE/122,112/forecast"
2023-01,62392,32.412773,-81.442846,"https://api.weather.gov/gridpoints/CHS/33,55/forecast"
2023-01,62393,33.755421,-84.400933,"https://api.weather.gov/gridpoints/FFC/50,87/forecast"
2023-01,62409,33.170593,-81.823938,"https://api.weather.gov/gridpoints/CAE/39,22/forecast"
2023-01,63062,32.501558,-83.883386,"https://api.weather.gov/gridpoints/FFC/74,33/forecast"
2023-01,63775,33.7756,-84.3899,"https://api.weather.gov/gridpoints/FFC/50,88/forecast"
2023-01,6257,33.0606,-83.8075,"https://api.weather.gov/gridpoints/FFC/74,58/forecast"
2023-01,6258,33.137711,-81.748294,"https://api.weather.gov/gridpoints/CAE/42,20/forecast"
2023-01,56150,32.3478,-81.1817,"https://api.weather.gov/gridpoints/CHS/43,53/forecast"
2023-01,7348,32.5792,-83.5822,"https://api.weather.gov/gridpoints/FFC/85,38/forecast"
2023-01,59556,34.718056,-84.931944,"https://api.weather.gov/gridpoints/FFC/27,128/forecast"
2023-01,59862,32.352369,-84.968819,"https://api.weather.gov/gridpoints/FFC/34,24/forecast"
2023-01,59863,33.386625,-82.140117,"https://api.weather.gov/gridpoints/CAE/27,30/forecast"
2023-01,59864,30.827627,-81.556238,"https://api.weather.gov/gridpoints/JAX/67,87/forecast"
2023-01,59865,31.90474,-81.595373,"https://api.weather.gov/gridpoints/CHS/29,32/forecast"
2023-01,59876,31.560729,-84.093261,"https://api.weather.gov/gridpoints/TAE/87,136/forecast"
2023-01,60544,33.308113,-83.389601,"https://api.weather.gov/gridpoints/FFC/89,70/forecast"
2023-01,60561,34.041026,-85.223252,"https://api.weather.gov/gridpoints/FFC/19,97/forecast"
2023-01,6052,33.41342,-85.032329,"https://api.weather.gov/gridpoints/FFC/28,70/forecast"
2023-01,54464,32.7714,-83.6281,"https://api.weather.gov/gridpoints/FFC/82,46/forecast"
2023-01,55244,33.837699,-83.699577,"https://api.weather.gov/gridpoints/FFC/76,93/forecast"
2023-01,55382,34.7094,-84.9175,"https://api.weather.gov/gridpoints/FFC/28,128/forecast"
2023-01,6087,33.3502,-83.1574,"https://api.weather.gov/gridpoints/FFC/97,73/forecast"
2023-01,55406,32.277252,-81.284411,"https://api.weather.gov/gridpoints/CHS/39,49/forecast"
2023-01,729,34.6821,-83.3418,"https://api.weather.gov/gridpoints/GSP/30,32/forecast"
2023-01,732,32.0411,-81.145,"https://api.weather.gov/gridpoints/CHS/45,39/forecast"
2023-01,6051,31.9342,-82.3447,"https://api.weather.gov/gridpoints/JAX/33,132/forecast"
2023-01,10361,32.331274,-81.201496,"https://api.weather.gov/gridpoints/CHS/42,52/forecast"
2023-01,703,34.1256,-84.9222,"https://api.weather.gov/gridpoints/FFC/30,102/forecast"
2023-01,704,34.7939,-83.5402,"https://api.weather.gov/gridpoints/GSP/23,36/forecast"
2023-01,706,31.6026,-84.137,"https://api.weather.gov/gridpoints/TAE/85,138/forecast"
2023-01,710,33.8239,-84.4758,"https://api.weather.gov/gridpoints/FFC/47,90/forecast"
2023-01,712,33.3207,-83.8414,"https://api.weather.gov/gridpoints/FFC/72,69/forecast"
2023-01,715,31.213645,-81.546165,"https://api.weather.gov/gridpoints/JAX/66,104/forecast"
2023-01,724,34.7653,-83.4162,"https://api.weather.gov/gridpoints/GSP/27,36/forecast"
2023-01,725,34.714,-83.3522,"https://api.weather.gov/gridpoints/GSP/30,34/forecast"
2023-01,728,33.4622,-84.8986,"https://api.weather.gov/gridpoints/FFC/33,73/forecast"
2023-01,54101,31.166,-85.0951,"https://api.weather.gov/gridpoints/TAE/51,116/forecast"
2023-01,717,33.9681,-84.3841,"https://api.weather.gov/gridpoints/FFC/50,96/forecast"
2023-01,718,34.7549,-83.5012,"https://api.weather.gov/gridpoints/GSP/24,35/forecast"
2023-01,719,32.4994,-84.9965,"https://api.weather.gov/gridpoints/FFC/32,30/forecast"
2023-01,720,32.5155,-85.0004,"https://api.weather.gov/gridpoints/FFC/32,31/forecast"
2023-01,722,33.1405,-83.2018,"https://api.weather.gov/gridpoints/FFC/97,64/forecast"
2023-01,723,34.7388,-83.3956,"https://api.weather.gov/gridpoints/GSP/28,35/forecast"
2023-01,649,33.1427,-81.7625,"https://api.weather.gov/gridpoints/CAE/42,21/forecast"
2023-01,10560,31.6593,-81.8439,"https://api.weather.gov/gridpoints/JAX/53,122/forecast"
2023-01,7829,32.9842,-83.8464,"https://api.weather.gov/gridpoints/FFC/73,55/forecast"
2023-01,7916,32.5892,-84.6917,"https://api.weather.gov/gridpoints/FFC/43,35/forecast"
2023-01,7917,33.4072,-85.0386,"https://api.weather.gov/gridpoints/FFC/28,70/forecast"
2023-01,54538,34.339588,-82.819871,"https://api.weather.gov/gridpoints/GSP/51,19/forecast"
2023-01,55141,33.358472,-84.991391,"https://api.weather.gov/gridpoints/FFC/30,68/forecast"
2023-01,6189,34.355538,-85.303942,"https://api.weather.gov/gridpoints/FFC/15,111/forecast"
2023-01,7813,33.9486,-85.2769,"https://api.weather.gov/gridpoints/FFC/17,93/forecast"
2023-01,7709,34.042267,-83.397721,"https://api.weather.gov/gridpoints/FFC/86,103/forecast"
2023-01,59449,30.965,-84.626111,"https://api.weather.gov/gridpoints/TAE/69,108/forecast"
2023-01,59450,30.991944,-84.633889,"https://api.weather.gov/gridpoints/TAE/69,110/forecast"
2023-01,59891,32.575542,-84.316547,"https://api.weather.gov/gridpoints/FFC/57,35/forecast"
2023-01,59894,32.572875,-84.256778,"https://api.weather.gov/gridpoints/FFC/60,35/forecast"
2023-01,59896,32.561944,-84.275833,"https://api.weather.gov/gridpoints/FFC/59,35/forecast"
2023-01,59897,32.583056,-84.297222,"https://api.weather.gov/gridpoints/FFC/58,36/forecast"
2023-01,736,33.562644,-82.051242,"https://api.weather.gov/gridpoints/CAE/29,38/forecast"
2023-01,60585,33.8388,-83.638,"https://api.weather.gov/gridpoints/FFC/78,93/forecast"
2023-01,60586,33.7368,-83.6971,"https://api.weather.gov/gridpoints/FFC/76,88/forecast"
2023-01,57076,32.4119,-84.9761,"https://api.weather.gov/gridpoints/FFC/33,26/forecast"
2023-01,10120,31.164772,-81.478724,"https://api.weather.gov/gridpoints/JAX/69,102/forecast"
2023-01,10121,33.816547,-83.504932,"https://api.weather.gov/gridpoints/FFC/83,92/forecast"
2023-01,7191,33.989153,-83.498448,"https://api.weather.gov/gridpoints/FFC/82,100/forecast"
2023-01,50146,32.143989,-81.14655,"https://api.weather.gov/gridpoints/CHS/45,44/forecast"
2023-01,57909,33.045278,-84.125556,"https://api.weather.gov/gridpoints/FFC/63,56/forecast"
2023-01,6132,34.0256,-82.5953,"https://api.weather.gov/gridpoints/GSP/60,6/forecast"
2023-01,56870,32.4522,-84.3872,"https://api.weather.gov/gridpoints/FFC/55,30/forecast"
2023-01,59221,30.815,-83.3625,"https://api.weather.gov/gridpoints/TAE/117,106/forecast"
2023-01,54839,30.9136,-83.2529,"https://api.weather.gov/gridpoints/TAE/121,110/forecast"
2023-01,54816,33.8775,-84.4603,"https://api.weather.gov/gridpoints/FFC/48,92/forecast"
2023-01,50398,32.100354,-81.124248,"https://api.weather.gov/gridpoints/CHS/46,42/forecast"
2023-01,754,34.3564,-82.8219,"https://api.weather.gov/gridpoints/GSP/51,19/forecast"
2023-01,54322,33.487881,-81.99252,"https://api.weather.gov/gridpoints/CAE/32,35/forecast"
2023-01,54462,33.477027,-81.982732,"https://api.weather.gov/gridpoints/CAE/32,34/forecast"
2023-01,61000,33.485245,-81.991203,"https://api.weather.gov/gridpoints/CAE/32,35/forecast"
2023-01,61785,31.26955,-84.228721,"https://api.weather.gov/gridpoints/TAE/83,123/forecast"
2023-01,54845,33.7625,-84.3872,"https://api.weather.gov/gridpoints/FFC/51,87/forecast"
2023-01,63522,31.269676,-84.176321,"https://api.weather.gov/gridpoints/TAE/85,123/forecast"
2023-01,50201,34.9536,-83.3786,"https://api.weather.gov/gridpoints/GSP/28,44/forecast"
2023-01,10605,31.175406,-81.521637,"https://api.weather.gov/gridpoints/JAX/67,102/forecast"
2023-01,58011,32.177535,-81.173775,"https://api.weather.gov/gridpoints/CHS/44,45/forecast"
2023-01,54566,32.8061,-83.5456,"https://api.weather.gov/gridpoints/FFC/85,48/forecast"
2023-01,757,34.883889,-84.282222,"https://api.weather.gov/gridpoints/FFC/51,137/forecast"
2023-01,54323,33.759167,-84.395,"https://api.weather.gov/gridpoints/FFC/50,87/forecast"
2023-01,758,34.959153,-84.08765,"https://api.weather.gov/gridpoints/FFC/57,141/forecast"
2023-01,50804,32.1561,-81.1586,"https://api.weather.gov/gridpoints/CHS/44,44/forecast"
2023-01,58064,33.783333,-84.267778,"https://api.weather.gov/gridpoints/FFC/55,89/forecast"
2023-01,55965,33.406385,-85.036988,"https://api.weather.gov/gridpoints/FFC/28,70/forecast"
2023-01,10426,34.2528,-85.3275,"https://api.weather.gov/gridpoints/FFC/14,106/forecast"
2023-01,57026,32.0303,-81.2722,"https://api.weather.gov/gridpoints/CHS/41,38/forecast"
2023-01,55061,33.3516,-84.9996,"https://api.weather.gov/gridpoints/FFC/29,67/forecast"
2023-01,54818,33.7583,-84.3869,"https://api.weather.gov/gridpoints/FFC/51,87/forecast"
2023-01,54004,32.5036,-82.8443,"https://api.weather.gov/gridpoints/FFC/112,37/forecast"
2023-01,55267,32.9111,-84.3064,"https://api.weather.gov/gridpoints/FFC/57,50/forecast"
2023-01,58572,31.026944,-83.055,"https://api.weather.gov/gridpoints/TAE/128,116/forecast"
2023-01,54813,33.8111,-84.3928,"https://api.weather.gov/gridpoints/FFC/50,89/forecast"
2023-01,759,34.162279,-84.077367,"https://api.weather.gov/gridpoints/FFC/61,106/forecast"
2023-01,760,34.1637,-84.7282,"https://api.weather.gov/gridpoints/FFC/37,104/forecast"
2023-01,761,31.624501,-85.065237,"https://api.weather.gov/gridpoints/TAE/51,136/forecast"
2023-01,6130,34.6121,-84.6733,"https://api.weather.gov/gridpoints/FFC/37,124/forecast"
2023-01,6133,32.918674,-85.1887,"https://api.weather.gov/gridpoints/FFC/24,48/forecast"
2023-01,55319,33.9625,-83.3981,"https://api.weather.gov/gridpoints/FFC/86,99/forecast"
2023-01,54830,33.7919,-84.2831,"https://api.weather.gov/gridpoints/FFC/54,89/forecast"
2023-01,56231,33.7036,-84.1494,"https://api.weather.gov/gridpoints/FFC/60,85/forecast"
2023-01,55274,34.086,-84.245,"https://api.weather.gov/gridpoints/FFC/55,102/forecast"
2023-01,7768,31.3869,-84.08,"https://api.weather.gov/gridpoints/TAE/88,129/forecast"
