fips,lat,lon,point_url
55129,45.89917917,-91.79123463,"https://api.weather.gov/gridpoints/DLH/102,27/forecast"
53031,47.77643666,-123.5764738,"https://api.weather.gov/gridpoints/SEW/87,84/forecast"
72003,18.376289,-67.18672882,"https://api.weather.gov/gridpoints/SJU/71,124/forecast"
27169,43.98684998,-91.779157,"https://api.weather.gov/gridpoints/ARX/46,70/forecast"
28149,32.35722961,-90.85201121,"https://api.weather.gov/gridpoints/JAN/51,64/forecast"
29003,39.98351078,-94.8020599,"https://api.weather.gov/gridpoints/EAX/36,91/forecast"
29139,38.94149104,-91.4702088,"https://api.weather.gov/gridpoints/LSX/50,87/forecast"
20021,37.16930606,-94.84626897,"https://api.weather.gov/gridpoints/SGF/12,33/forecast"
37083,36.25744854,-77.65173298,"https://api.weather.gov/gridpoints/RAH/107,83/forecast"
35043,35.68861057,-106.8659394,"https://api.weather.gov/gridpoints/ABQ/93,146/forecast"
21051,37.15969756,-83.71466268,"https://api.weather.gov/gridpoints/JKL/50,30/forecast"
42035,41.23405437,-77.63810583,"https://api.weather.gov/gridpoints/CTP/74,78/forecast"
41043,44.48867766,-122.5344353,"https://api.weather.gov/gridpoints/PQR/108,56/forecast"
55065,42.66049936,-90.13172201,"https://api.weather.gov/gridpoints/MKX/14,44/forecast"
40147,36.71523382,-95.90436618,"https://api.weather.gov/gridpoints/TSA/45,130/forecast"
54077,39.46929687,-79.66816199,"https://api.weather.gov/gridpoints/PBZ/94,24/forecast"
69100,14.15154296,145.2151661,"https://api.weather.gov/gridpoints/GUM/65,78/forecast"
55135,44.47046117,-88.96479281,"https://api.weather.gov/gridpoints/GRB/48,28/forecast"
48137,29.98263294,-100.3047417,"https://api.weather.gov/gridpoints/EWX/58,81/forecast"
41037,42.79346138,-120.3873376,"https://api.weather.gov/gridpoints/MFR/192,77/forecast"
29153,36.64931265,-92.44467064,"https://api.weather.gov/gridpoints/SGF/98,10/forecast"
48473,30.01078934,-95.98764149,"https://api.weather.gov/gridpoints/HGX/41,108/forecast"
1099,31.57083402,-87.36543751,"https://api.weather.gov/gridpoints/MOB/76,107/forecast"
50009,44.72750479,-71.73591629,"https://api.weather.gov/gridpoints/BTV/135,76/forecast"
51111,36.94621014,-78.24056585,"https://api.weather.gov/gridpoints/AKQ/20,47/forecast"
38097,47.45419055,-97.16155446,"https://api.weather.gov/gridpoints/FGF/88,84/forecast"
13139,34.31689102,-83.81968617,"https://api.weather.gov/gridpoints/FFC/69,114/forecast"
13283,32.4038815,-82.56728253,"https://api.weather.gov/gridpoints/FFC/123,33/forecast"
13037,31.52919727,-84.62450769,"https://api.weather.gov/gridpoints/TAE/67,133/forecast"
55125,46.05289859,-89.51484562,"https://api.weather.gov/gridpoints/GRB/26,102/forecast"
27007,47.9737829,-94.93765445,"https://api.weather.gov/gridpoints/FGF/160,108/forecast"
72043,18.09730467,-66.36016992,"https://api.weather.gov/gridpoints/SJU/140,99/forecast"
72055,17.9463619,-66.92193818,"https://api.weather.gov/gridpoints/SJU/93,86/forecast"
24019,38.42260804,-76.08332531,"https://api.weather.gov/gridpoints/AKQ/88,123/forecast"
42037,41.04854228,-76.40514382,"https://api.weather.gov/gridpoints/CTP/117,75/forecast"
39023,39.91677792,-83.78388972,"https://api.weather.gov/gridpoints/ILN/58,77/forecast"
48323,28.74259013,-100.3145142,"https://api.weather.gov/gridpoints/EWX/56,27/forecast"
4019,32.09739903,-111.7898635,"https://api.weather.gov/gridpoints/TWC/60,47/forecast"
35006,34.91257798,-107.9997243,"https://api.weather.gov/gridpoints/ABQ/49,116/forecast"
34005,39.8777173,-74.66806741,"https://api.weather.gov/gridpoints/PHI/67,75/forecast"
50021,43.58016858,-73.03661271,"https://api.weather.gov/gridpoints/BTV/101,16/forecast"
13099,31.32283271,-84.90364342,"https://api.weather.gov/gridpoints/TAE/58,123/forecast"
25007,41.38877474,-70.69877158,"https://api.weather.gov/gridpoints/BOX/91,48/forecast"
38049,48.23457288,-100.6362892,"https://api.weather.gov/gridpoints/BIS/118,115/forecast"
31179,42.20928856,-97.11926026,"https://api.weather.gov/gridpoints/OAX/43,104/forecast"
38045,46.45691582,-98.53546131,"https://api.weather.gov/gridpoints/BIS/183,28/forecast"
16023,43.72293274,-113.1720322,"https://api.weather.gov/gridpoints/PIH/88,90/forecast"
33007,44.68949493,-71.30553313,"https://api.weather.gov/gridpoints/GYX/33,100/forecast"
38043,46.98010176,-99.78009137,"https://api.weather.gov/gridpoints/BIS/143,54/forecast"
48273,27.42671082,-97.66838777,"https://api.weather.gov/gridpoints/CRP/101,18/forecast"
18127,41.50883994,-87.07332345,"https://api.weather.gov/gridpoints/LOT/96,57/forecast"
28101,32.40025807,-89.11878484,"https://api.weather.gov/gridpoints/JAN/115,69/forecast"
37163,34.99158954,-78.37143773,"https://api.weather.gov/gridpoints/RAH/88,24/forecast"
47127,35.2846174,-86.35877113,"https://api.weather.gov/gridpoints/HUN/70,68/forecast"
12103,27.90511072,-82.79956758,"https://api.weather.gov/gridpoints/TBW/58,94/forecast"
72019,18.20170623,-66.30987257,"https://api.weather.gov/gridpoints/SJU/145,108/forecast"
17065,38.08155398,-88.53909629,"https://api.weather.gov/gridpoints/PAH/132,100/forecast"
5105,34.94754534,-92.93123558,"https://api.weather.gov/gridpoints/LZK/58,81/forecast"
20023,39.78586934,-101.7311042,"https://api.weather.gov/gridpoints/GLD/56,73/forecast"
8029,38.86137379,-107.8628768,"https://api.weather.gov/gridpoints/GJT/118,90/forecast"
19185,40.73946342,-93.32736936,"https://api.weather.gov/gridpoints/DMX/84,11/forecast"
48165,32.74072773,-102.6351738,"https://api.weather.gov/gridpoints/MAF/104,167/forecast"
1093,34.1365497,-87.88713836,"https://api.weather.gov/gridpoints/BMX/18,109/forecast"
37189,36.2311071,-81.69642523,"https://api.weather.gov/gridpoints/RNK/17,16/forecast"
51770,37.27848563,-79.95808374,"https://api.weather.gov/gridpoints/RNK/74,69/forecast"
48317,32.30603013,-101.9512168,"https://api.weather.gov/gridpoints/MAF/129,146/forecast"
48037,33.44575713,-94.42333244,"https://api.weather.gov/gridpoints/SHV/51,110/forecast"
49057,41.26984303,-111.9133839,"https://api.weather.gov/gridpoints/SLC/102,199/forecast"
29127,39.8059654,-91.62234801,"https://api.weather.gov/gridpoints/LSX/44,126/forecast"
36045,43.99886177,-76.05206867,"https://api.weather.gov/gridpoints/BUF/123,110/forecast"
19097,42.17174259,-90.5742294,"https://api.weather.gov/gridpoints/DVN/67,96/forecast"
38063,47.92168118,-98.19203247,"https://api.weather.gov/gridpoints/FGF/56,107/forecast"
36019,44.74622328,-73.67817574,"https://api.weather.gov/gridpoints/BTV/71,66/forecast"
8045,39.59930718,-107.9039562,"https://api.weather.gov/gridpoints/GJT/120,124/forecast"
29177,39.35234397,-93.98986752,"https://api.weather.gov/gridpoints/EAX/64,62/forecast"
39073,39.49702244,-82.47924027,"https://api.weather.gov/gridpoints/ILN/105,62/forecast"
1085,32.15475002,-86.65010768,"https://api.weather.gov/gridpoints/BMX/69,25/forecast"
13043,32.40344278,-82.07367282,"https://api.weather.gov/gridpoints/CHS/9,52/forecast"
19113,42.07895352,-91.59902286,"https://api.weather.gov/gridpoints/DVN/32,91/forecast"
6105,40.65069356,-123.1126277,"https://api.weather.gov/gridpoints/EKA/96,93/forecast"
13215,32.50995837,-84.87704299,"https://api.weather.gov/gridpoints/FFC/37,31/forecast"
28135,33.95047481,-90.17326424,"https://api.weather.gov/gridpoints/MEG/39,14/forecast"
20005,39.53174,-95.31344465,"https://api.weather.gov/gridpoints/EAX/18,70/forecast"
72081,18.26867673,-66.86677977,"https://api.weather.gov/gridpoints/SJU/98,114/forecast"
48003,32.30503566,-102.6378151,"https://api.weather.gov/gridpoints/MAF/103,148/forecast"
39109,40.05347551,-84.22887177,"https://api.weather.gov/gridpoints/ILN/42,82/forecast"
48375,35.40127582,-101.8940049,"https://api.weather.gov/gridpoints/AMA/46,34/forecast"
40133,35.16750461,-96.61549384,"https://api.weather.gov/gridpoints/OUN/130,80/forecast"
45003,33.54429527,-81.63469484,"https://api.weather.gov/gridpoints/CAE/45,39/forecast"
60020,-14.20843579,-169.5367349,
6045,39.43362382,-123.4315539,"https://api.weather.gov/gridpoints/EKA/74,42/forecast"
51550,36.6777445,-76.30241828,"https://api.weather.gov/gridpoints/AKQ/91,44/forecast"
69120,14.94652943,145.6048455,"https://api.weather.gov/gridpoints/GUM/81,113/forecast"
72153,18.07956496,-66.85828283,"https://api.weather.gov/gridpoints/SJU/99,98/forecast"
56037,41.65949614,-108.8794308,"https://api.weather.gov/gridpoints/RIW/96,48/forecast"
48169,33.17987571,-101.2984241,"https://api.weather.gov/gridpoints/LUB/69,15/forecast"
54031,39.00750292,-78.85792272,"https://api.weather.gov/gridpoints/LWX/32,68/forecast"
72001,18.17973266,-66.75395662,"https://api.weather.gov/gridpoints/SJU/107,106/forecast"
55089,43.36564873,-87.59446596,"https://api.weather.gov/gridpoints/MKX/98,81/forecast"
47163,36.5129154,-82.30414286,"https://api.weather.gov/gridpoints/MRX/127,81/forecast"
45059,34.48339873,-82.00568402,"https://api.weather.gov/gridpoints/GSP/80,28/forecast"
56011,44.58860362,-104.5699294,"https://api.weather.gov/gridpoints/UNR/54,85/forecast"
55117,43.71970738,-87.63477447,"https://api.weather.gov/gridpoints/MKX/96,97/forecast"
25013,42.13511451,-72.63164945,"https://api.weather.gov/gridpoints/BOX/20,71/forecast"
48055,29.83684406,-97.61991849,"https://api.weather.gov/gridpoints/EWX/160,72/forecast"
20029,39.48029744,-97.64928191,"https://api.weather.gov/gridpoints/TOP/12,69/forecast"
6027,36.51111418,-117.4107987,"https://api.weather.gov/gridpoints/VEF/44,126/forecast"
1037,32.93622683,-86.24765926,"https://api.weather.gov/gridpoints/BMX/82,60/forecast"
19059,43.37798476,-95.15083006,"https://api.weather.gov/gridpoints/FSD/151,56/forecast"
21095,36.8569745,-83.21795104,"https://api.weather.gov/gridpoints/JKL/69,18/forecast"
20061,39.00238552,-96.7525022,"https://api.weather.gov/gridpoints/TOP/43,47/forecast"
42011,40.41629566,-75.92599891,"https://api.weather.gov/gridpoints/PHI/21,93/forecast"
47019,36.29272085,-82.12747834,"https://api.weather.gov/gridpoints/MRX/134,72/forecast"
27083,44.41349159,-95.8389749,"https://api.weather.gov/gridpoints/FSD/128,104/forecast"
51037,37.01162066,-78.66164359,"https://api.weather.gov/gridpoints/RNK/121,63/forecast"
47179,36.29329662,-82.49742026,"https://api.weather.gov/gridpoints/MRX/121,70/forecast"
45071,34.2898118,-81.60011985,"https://api.weather.gov/gridpoints/CAE/43,72/forecast"
51093,36.90672914,-76.70912648,"https://api.weather.gov/gridpoints/AKQ/75,52/forecast"
41069,44.72611888,-120.0275662,"https://api.weather.gov/gridpoints/PDT/83,63/forecast"
29023,36.7163904,-90.40655415,"https://api.weather.gov/gridpoints/PAH/68,36/forecast"
22047,30.25861766,-91.34945206,"https://api.weather.gov/gridpoints/LIX/19,100/forecast"
28125,32.87972307,-90.81321492,"https://api.weather.gov/gridpoints/JAN/51,87/forecast"
51061,38.73864643,-77.80923943,"https://api.weather.gov/gridpoints/LWX/71,61/forecast"
51750,37.12289115,-80.55874904,"https://api.weather.gov/gridpoints/RNK/53,60/forecast"
32005,38.91228425,-119.616139,"https://api.weather.gov/gridpoints/REV/47,78/forecast"
12037,29.7538954,-84.80259367,"https://api.weather.gov/gridpoints/TAE/67,55/forecast"
18055,39.03632772,-86.96204637,"https://api.weather.gov/gridpoints/IND/32,34/forecast"
18139,39.61994844,-85.46576118,"https://api.weather.gov/gridpoints/IND/83,64/forecast"
55131,43.36847995,-88.23076248,"https://api.weather.gov/gridpoints/MKX/77,80/forecast"
29105,37.65831846,-92.59035142,"https://api.weather.gov/gridpoints/SGF/92,56/forecast"
42085,41.30219499,-80.25770623,"https://api.weather.gov/gridpoints/PBZ/64,104/forecast"
5031,35.83080779,-90.63285377,"https://api.weather.gov/gridpoints/MEG/20,97/forecast"
29195,39.1368391,-93.20185125,"https://api.weather.gov/gridpoints/EAX/92,53/forecast"
17193,38.08748757,-88.17957488,"https://api.weather.gov/gridpoints/PAH/144,101/forecast"
17039,40.17462934,-88.90408871,"https://api.weather.gov/gridpoints/ILX/73,74/forecast"
32033,39.44219519,-114.9016845,"https://api.weather.gov/gridpoints/LKN/143,64/forecast"
27049,44.40968348,-92.72290362,"https://api.weather.gov/gridpoints/MPX/127,46/forecast"
37173,35.48681505,-83.49273938,"https://api.weather.gov/gridpoints/GSP/22,67/forecast"
12101,28.30557477,-82.50515089,"https://api.weather.gov/gridpoints/TBW/68,113/forecast"
12119,28.70482254,-82.08099536,"https://api.weather.gov/gridpoints/TBW/82,132/forecast"
36059,40.73214587,-73.58558544,"https://api.weather.gov/gridpoints/OKX/47,38/forecast"
38091,47.45615061,-97.72459088,"https://api.weather.gov/gridpoints/FGF/70,85/forecast"
18163,38.02483553,-87.58582721,"https://api.weather.gov/gridpoints/PAH/166,99/forecast"
29071,38.41114435,-91.07499387,"https://api.weather.gov/gridpoints/LSX/65,64/forecast"
37011,36.07660503,-81.92260137,"https://api.weather.gov/gridpoints/GSP/76,99/forecast"
54107,39.21113174,-81.51496532,"https://api.weather.gov/gridpoints/RLX/63,106/forecast"
55007,46.63543434,-91.18068472,"https://api.weather.gov/gridpoints/DLH/121,63/forecast"
47161,36.50110436,-87.83845759,"https://api.weather.gov/gridpoints/OHX/11,70/forecast"
55097,44.47602631,-89.50140067,"https://api.weather.gov/gridpoints/GRB/30,28/forecast"
45063,33.90228916,-81.272182,"https://api.weather.gov/gridpoints/CAE/56,56/forecast"
24003,38.99415716,-76.56759706,"https://api.weather.gov/gridpoints/LWX/112,78/forecast"
55039,43.75358945,-88.48826311,"https://api.weather.gov/gridpoints/MKX/67,97/forecast"
54101,38.49473731,-80.42187307,"https://api.weather.gov/gridpoints/RLX/104,78/forecast"
55061,44.50599419,-87.30725328,"https://api.weather.gov/gridpoints/MKX/105,134/forecast"
48369,34.53011331,-102.7845382,"https://api.weather.gov/gridpoints/LUB/17,77/forecast"
40151,36.76693216,-98.86512751,"https://api.weather.gov/gridpoints/OUN/50,153/forecast"
21063,38.11789168,-83.09761634,"https://api.weather.gov/gridpoints/JKL/68,75/forecast"
25003,42.37067564,-73.20641357,"https://api.weather.gov/gridpoints/ALY/92,53/forecast"
29041,39.51508148,-92.96262372,"https://api.weather.gov/gridpoints/EAX/100,70/forecast"
8103,39.97983575,-108.2172258,"https://api.weather.gov/gridpoints/GJT/111,142/forecast"
8087,40.26274438,-103.8098222,"https://api.weather.gov/gridpoints/BOU/106,82/forecast"
41045,43.19347527,-117.6230981,"https://api.weather.gov/gridpoints/BOI/83,74/forecast"
34023,40.44006429,-74.40885976,"https://api.weather.gov/gridpoints/PHI/72,102/forecast"
20167,38.91477884,-98.76235102,"https://api.weather.gov/gridpoints/ICT/13,90/forecast"
17155,41.20448998,-89.28578032,"https://api.weather.gov/gridpoints/DVN/112,54/forecast"
46055,44.29442768,-101.5399857,"https://api.weather.gov/gridpoints/UNR/154,65/forecast"
47111,36.53203436,-86.00727014,"https://api.weather.gov/gridpoints/OHX/77,75/forecast"
5023,35.53817954,-92.02671581,"https://api.weather.gov/gridpoints/LZK/91,108/forecast"
1109,31.80270849,-85.94090815,"https://api.weather.gov/gridpoints/BMX/96,11/forecast"
16003,44.88958802,-116.4538829,"https://api.weather.gov/gridpoints/BOI/134,146/forecast"
25005,41.7570884,-71.08850057,"https://api.weather.gov/gridpoints/BOX/75,63/forecast"
42107,40.70578677,-76.21594231,"https://api.weather.gov/gridpoints/CTP/126,60/forecast"
38103,47.5875229,-99.66091049,"https://api.weather.gov/gridpoints/BIS/148,83/forecast"
37045,35.3340898,-81.55554329,"https://api.weather.gov/gridpoints/GSP/93,67/forecast"
5059,34.31765383,-92.94613141,"https://api.weather.gov/gridpoints/LZK/58,53/forecast"
24021,39.47221253,-77.39798433,"https://api.weather.gov/gridpoints/LWX/81,95/forecast"
17169,40.15804247,-90.61509521,"https://api.weather.gov/gridpoints/ILX/13,71/forecast"
6051,37.93897585,-118.8866994,"https://api.weather.gov/gridpoints/REV/64,30/forecast"
6109,38.0276014,-119.9547536,"https://api.weather.gov/gridpoints/STO/90,34/forecast"
35013,32.35264771,-106.8327212,"https://api.weather.gov/gridpoints/EPZ/89,83/forecast"
13081,31.92292992,-83.76810222,"https://api.weather.gov/gridpoints/FFC/80,8/forecast"
5027,33.21429363,-93.22733867,"https://api.weather.gov/gridpoints/SHV/96,100/forecast"
38039,47.45728044,-98.23696757,"https://api.weather.gov/gridpoints/FGF/54,85/forecast"
6095,38.26691342,-121.9400229,"https://api.weather.gov/gridpoints/STO/23,57/forecast"
19043,42.84474931,-91.34143277,"https://api.weather.gov/gridpoints/ARX/62,17/forecast"
48449,33.21660304,-94.96567223,"https://api.weather.gov/gridpoints/SHV/31,100/forecast"
54027,39.3170653,-78.61416849,"https://api.weather.gov/gridpoints/LWX/39,83/forecast"
37125,35.310654,-79.48137491,"https://api.weather.gov/gridpoints/RAH/47,33/forecast"
20009,38.47896397,-98.75646429,"https://api.weather.gov/gridpoints/ICT/12,71/forecast"
38087,46.44723708,-103.4598757,"https://api.weather.gov/gridpoints/BIS/23,34/forecast"
22083,32.41777037,-91.76350549,"https://api.weather.gov/gridpoints/JAN/17,66/forecast"
31071,41.91435707,-98.99138528,"https://api.weather.gov/gridpoints/LBF/130,73/forecast"
22099,30.12906961,-91.60825919,"https://api.weather.gov/gridpoints/LCH/121,91/forecast"
1119,32.59101753,-88.19878961,"https://api.weather.gov/gridpoints/BMX/10,41/forecast"
1133,34.1492251,-87.37368341,"https://api.weather.gov/gridpoints/BMX/37,111/forecast"
12117,28.71696726,-81.23631922,"https://api.weather.gov/gridpoints/MLB/31,77/forecast"
28035,31.1888694,-89.2578598,"https://api.weather.gov/gridpoints/JAN/112,15/forecast"
26065,42.5970992,-84.37353698,"https://api.weather.gov/gridpoints/GRR/86,33/forecast"
20177,39.04151376,-95.75653426,"https://api.weather.gov/gridpoints/TOP/78,48/forecast"
46061,43.67482441,-97.78733134,"https://api.weather.gov/gridpoints/FSD/63,71/forecast"
27061,47.50951864,-93.6320007,"https://api.weather.gov/gridpoints/DLH/41,103/forecast"
8073,38.98806856,-103.5139654,"https://api.weather.gov/gridpoints/BOU/112,24/forecast"
36053,42.91277224,-75.66966382,"https://api.weather.gov/gridpoints/BGM/69,95/forecast"
36115,43.31370339,-73.43075892,"https://api.weather.gov/gridpoints/ALY/78,95/forecast"
18081,39.48997074,-86.10163679,"https://api.weather.gov/gridpoints/IND/61,57/forecast"
48445,33.17381266,-102.3351966,"https://api.weather.gov/gridpoints/LUB/30,16/forecast"
35021,35.8579354,-103.8200487,"https://api.weather.gov/gridpoints/ABQ/203,146/forecast"
1121,33.38006161,-86.16590369,"https://api.weather.gov/gridpoints/BMX/83,80/forecast"
55067,45.26234437,-89.07190884,"https://api.weather.gov/gridpoints/GRB/43,65/forecast"
48155,33.97461509,-99.77798488,"https://api.weather.gov/gridpoints/OUN/13,30/forecast"
19021,42.73549362,-95.15114886,"https://api.weather.gov/gridpoints/FSD/151,27/forecast"
19129,41.03345226,-95.62132672,"https://api.weather.gov/gridpoints/OAX/94,50/forecast"
48385,29.83174294,-99.82216692,"https://api.weather.gov/gridpoints/EWX/76,74/forecast"
39041,40.27839451,-83.00487837,"https://api.weather.gov/gridpoints/ILN/84,96/forecast"
37067,36.1306255,-80.25630971,"https://api.weather.gov/gridpoints/RAH/15,66/forecast"
32510,39.15112044,-119.7475563,"https://api.weather.gov/gridpoints/REV/44,89/forecast"
19049,41.68485843,-94.03976163,"https://api.weather.gov/gridpoints/DMX/59,53/forecast"
48065,35.40350787,-101.354183,"https://api.weather.gov/gridpoints/AMA/65,33/forecast"
13261,32.0399594,-84.19705605,"https://api.weather.gov/gridpoints/FFC/64,12/forecast"
29223,37.11263551,-90.46142945,"https://api.weather.gov/gridpoints/PAH/65,54/forecast"
45007,34.51930054,-82.6377592,"https://api.weather.gov/gridpoints/GSP/57,27/forecast"
56007,41.69458927,-106.9306102,"https://api.weather.gov/gridpoints/CYS/39,45/forecast"
30093,45.90240445,-112.6567135,"https://api.weather.gov/gridpoints/MSO/142,80/forecast"
17177,42.3518291,-89.66225429,"https://api.weather.gov/gridpoints/DVN/97,106/forecast"
26087,43.09014742,-83.22178372,"https://api.weather.gov/gridpoints/DTX/57,68/forecast"
22027,32.82278999,-92.99573759,"https://api.weather.gov/gridpoints/SHV/104,83/forecast"
28161,34.02821156,-89.70763184,"https://api.weather.gov/gridpoints/MEG/56,18/forecast"
72093,18.17209356,-66.94228354,"https://api.weather.gov/gridpoints/SJU/92,106/forecast"
26079,44.68467641,-85.0902501,"https://api.weather.gov/gridpoints/APX/47,44/forecast"
72005,18.48029022,-67.14471984,"https://api.weather.gov/gridpoints/SJU/75,133/forecast"
22039,30.72892858,-92.40595855,"https://api.weather.gov/gridpoints/LCH/90,117/forecast"
47069,35.20686826,-88.99308487,"https://api.weather.gov/gridpoints/MEG/80,71/forecast"
4003,31.87963709,-109.7512631,"https://api.weather.gov/gridpoints/TWC/135,29/forecast"
35023,31.91416144,-108.7149769,"https://api.weather.gov/gridpoints/EPZ/17,70/forecast"
38023,48.8149187,-103.4873624,"https://api.weather.gov/gridpoints/BIS/29,147/forecast"
6071,34.84144444,-116.1784707,"https://api.weather.gov/gridpoints/VEF/76,45/forecast"
8083,37.33843397,-108.5966698,"https://api.weather.gov/gridpoints/GJT/86,25/forecast"
28023,32.04140167,-88.68940444,"https://api.weather.gov/gridpoints/JAN/132,53/forecast"
19125,41.33445188,-93.09943716,"https://api.weather.gov/gridpoints/DMX/91,38/forecast"
31055,41.29535105,-96.15447698,"https://api.weather.gov/gridpoints/OAX/75,62/forecast"
51600,38.85309834,-77.29978807,"https://api.weather.gov/gridpoints/LWX/88,68/forecast"
40057,34.74411852,-99.84625014,"https://api.weather.gov/gridpoints/OUN/12,64/forecast"
29039,37.72385153,-93.8566135,"https://api.weather.gov/gridpoints/SGF/47,58/forecast"
13059,33.95116875,-83.36732908,"https://api.weather.gov/gridpoints/FFC/87,99/forecast"
16085,44.76663708,-115.566279,"https://api.weather.gov/gridpoints/BOI/163,135/forecast"
48275,33.60612914,-99.74142705,"https://api.weather.gov/gridpoints/OUN/14,13/forecast"
5103,33.59336804,-92.881923,"https://api.weather.gov/gridpoints/LZK/61,21/forecast"
39037,40.13322444,-84.61931857,"https://api.weather.gov/gridpoints/ILN/28,84/forecast"
40071,36.81800344,-97.14393802,"https://api.weather.gov/gridpoints/OUN/112,154/forecast"
46041,45.15661655,-100.8718617,"https://api.weather.gov/gridpoints/ABR/39,81/forecast"
41057,45.4566725,-123.7586647,"https://api.weather.gov/gridpoints/PQR/77,108/forecast"
13077,33.35335878,-84.7633918,"https://api.weather.gov/gridpoints/FFC/38,68/forecast"
28127,31.91317196,-89.9194881,"https://api.weather.gov/gridpoints/JAN/86,46/forecast"
28131,30.78995165,-89.1177102,"https://api.weather.gov/gridpoints/MOB/11,70/forecast"
6013,37.92341313,-121.9510346,"https://api.weather.gov/gridpoints/MTR/102,108/forecast"
47017,35.97317842,-88.45026075,"https://api.weather.gov/gridpoints/MEG/98,106/forecast"
51087,37.53800168,-77.40583992,"https://api.weather.gov/gridpoints/AKQ/47,77/forecast"
18119,39.31281005,-86.83765422,"https://api.weather.gov/gridpoints/IND/36,47/forecast"
36119,41.15154502,-73.75338668,"https://api.weather.gov/gridpoints/OKX/39,56/forecast"
29017,37.32219073,-90.02594721,"https://api.weather.gov/gridpoints/PAH/80,64/forecast"
54047,37.37850132,-81.65358379,"https://api.weather.gov/gridpoints/RLX/66,24/forecast"
54033,39.28352969,-80.37987499,"https://api.weather.gov/gridpoints/RLX/102,114/forecast"
37077,36.30406981,-78.65271942,"https://api.weather.gov/gridpoints/RAH/71,81/forecast"
9009,41.34882317,-72.89985685,"https://api.weather.gov/gridpoints/OKX/66,70/forecast"
31139,42.26437462,-97.60129052,"https://api.weather.gov/gridpoints/OAX/27,107/forecast"
13023,32.43444145,-83.32783883,"https://api.weather.gov/gridpoints/FFC/95,32/forecast"
13033,33.0611535,-82.00078115,"https://api.weather.gov/gridpoints/CAE/33,16/forecast"
17181,37.47127162,-89.2551274,"https://api.weather.gov/gridpoints/PAH/108,72/forecast"
17091,41.13771847,-87.86183178,"https://api.weather.gov/gridpoints/LOT/69,39/forecast"
38051,46.11178484,-99.44119219,"https://api.weather.gov/gridpoints/BIS/153,12/forecast"
31141,41.57128677,-97.521157,"https://api.weather.gov/gridpoints/OAX/29,75/forecast"
37185,36.39651028,-78.10671713,"https://api.weather.gov/gridpoints/RAH/90,87/forecast"
72009,18.13113227,-66.26438045,"https://api.weather.gov/gridpoints/SJU/148,102/forecast"
13197,32.35350917,-84.52459218,"https://api.weather.gov/gridpoints/FFC/50,25/forecast"
46027,42.9145713,-96.97563762,"https://api.weather.gov/gridpoints/FSD/89,35/forecast"
10005,38.68329735,-75.33954171,"https://api.weather.gov/gridpoints/PHI/52,18/forecast"
13159,33.31643358,-83.68808958,"https://api.weather.gov/gridpoints/FFC/78,70/forecast"
29175,39.44016798,-92.49707798,"https://api.weather.gov/gridpoints/EAX/117,67/forecast"
20015,37.78127075,-96.83906546,"https://api.weather.gov/gridpoints/ICT/80,38/forecast"
48209,30.05788692,-98.03115475,"https://api.weather.gov/gridpoints/EWX/145,82/forecast"
48325,29.35569605,-99.11013101,"https://api.weather.gov/gridpoints/EWX/103,52/forecast"
26105,43.99606769,-86.54509227,"https://api.weather.gov/gridpoints/GRR/8,93/forecast"
45013,32.35704822,-80.69219892,"https://api.weather.gov/gridpoints/CHS/61,55/forecast"
46135,43.00896575,-97.39476512,"https://api.weather.gov/gridpoints/FSD/75,40/forecast"
55105,42.67121813,-89.07155826,"https://api.weather.gov/gridpoints/MKX/50,46/forecast"
45077,34.88731758,-82.72526837,"https://api.weather.gov/gridpoints/GSP/52,43/forecast"
53013,46.29749827,-117.9078422,"https://api.weather.gov/gridpoints/PDT/165,124/forecast"
18023,40.30169059,-86.47515953,"https://api.weather.gov/gridpoints/IND/45,93/forecast"
17027,38.60646219,-89.42248239,"https://api.weather.gov/gridpoints/LSX/123,74/forecast"
16067,42.85425972,-113.6374618,"https://api.weather.gov/gridpoints/PIH/67,52/forecast"
42113,41.44615924,-76.51214147,"https://api.weather.gov/gridpoints/CTP/111,93/forecast"
28121,32.26412436,-89.94579807,"https://api.weather.gov/gridpoints/JAN/85,61/forecast"
48345,34.07409478,-100.779829,"https://api.weather.gov/gridpoints/LUB/90,53/forecast"
41039,43.94155547,-122.8766376,"https://api.weather.gov/gridpoints/PQR/91,33/forecast"
48485,33.98799704,-98.70355075,"https://api.weather.gov/gridpoints/OUN/53,29/forecast"
26155,42.95373387,-84.14673109,"https://api.weather.gov/gridpoints/DTX/26,59/forecast"
20089,39.78473208,-98.21834087,"https://api.weather.gov/gridpoints/GID/71,32/forecast"
20123,39.39326593,-98.20936482,"https://api.weather.gov/gridpoints/GID/71,14/forecast"
12007,29.94995957,-82.16877777,"https://api.weather.gov/gridpoints/JAX/48,46/forecast"
28091,31.23081713,-89.82244299,"https://api.weather.gov/gridpoints/JAN/91,16/forecast"
28039,30.86260682,-88.64403461,"https://api.weather.gov/gridpoints/MOB/29,74/forecast"
17085,42.3658182,-90.21259521,"https://api.weather.gov/gridpoints/DVN/79,105/forecast"
18059,39.82355045,-85.77323837,"https://api.weather.gov/gridpoints/IND/71,72/forecast"
51620,36.68309149,-76.93858455,"https://api.weather.gov/gridpoints/AKQ/68,41/forecast"
